sequence,feasible,objective,total_energy,total_dist,failure_reason,arrival_times
0-7-49,True,95.29542245147084,47554612.89278927,68450.91298948787,None,"{0: 3048.664586329606, 7: 556.7852122711113, 49: 2637.924673311399}"
0-7-50,True,81.94930825988902,46914739.44664118,75573.06112368322,None,"{0: 2918.1481092101294, 7: 556.7852208181181, 50: 2016.7999774952357}"
0-8-1,True,98.26558073578298,47389441.75279464,43792.311968544236,None,"{0: 3015.8491674333277, 8: 631.0232723102947, 1: 2392.9391722158834}"
0-8-2,True,172.54056739432508,47397860.99650963,46006.40829364366,None,"{0: 2933.334675408256, 8: 631.0232681378058, 2: 2152.902882155531}"
0-8-3,False,0,0,38707.42172787151,Time_Window_Violation,
0-8-4,True,74.23803049649297,47082807.41956821,40221.54055254967,None,"{0: 2654.302946513897, 8: 631.0232595924607, 4: 1799.034940260488}"
0-8-5,False,0,0,38243.51622669639,Time_Window_Violation,
0-8-6,True,139.60042957598364,47093643.466908626,39346.83825377462,None,"{0: 2634.326053981199, 8: 631.0232633287101, 6: 1737.1699112804663}"
0-8-7,False,0,0,36939.197401021025,Time_Window_Violation,
0-8-9,True,74.23803048553907,46909993.22602041,40210.521518516616,None,"{0: 2354.8015250686503, 8: 631.0232596260823, 9: 1321.4369436875825}"
0-8-10,True,74.23803037393446,46937650.31814065,38479.37616597903,None,"{0: 1810.2391191056365, 8: 631.0232599680191, 10: 883.4325638521746}"
0-8-11,True,74.23803040764457,46904036.13326487,40919.93064083171,None,"{0: 2148.550053053234, 8: 631.023259864584, 11: 1108.6212563677304}"
0-8-12,True,103.29001690240025,47038807.80588938,77590.57036462707,None,"{0: 2992.825681120018, 8: 631.0232601355597, 12: 1784.1873295434211}"
0-8-13,False,0,0,66380.86307434653,Time_Window_Violation,
0-8-14,True,74.23803045953002,46603700.725459024,80813.3426444412,None,"{0: 2902.214159692654, 8: 631.0232597055358, 14: 1403.098777400036}"
0-8-15,True,164.04474747931923,46451730.10244924,75799.59068369865,None,"{0: 2523.6207387539853, 8: 631.0232622473658, 15: 1061.6038333412894}"
0-8-16,True,197.65127566377015,46617162.837761074,83180.89582404747,None,"{0: 2836.855709940003, 8: 631.0232870646914, 16: 1306.589325279338}"
0-8-17,False,0,0,72602.04198738535,Time_Window_Violation,
0-8-18,False,0,0,77507.73989594483,Time_Window_Violation,
0-8-19,False,0,0,83104.2621979538,Time_Window_Violation,
0-8-20,False,0,0,47808.48587986705,Time_Window_Violation,
0-8-21,True,98.98404067477321,47256407.141114846,46197.35312345873,None,"{0: 2754.131727917842, 8: 631.0232595861991, 21: 2261.7853301937703}"
0-8-22,True,98.98404062969507,47106091.56749099,49144.25760098448,None,"{0: 2627.0656654029094, 8: 631.0232597241569, 22: 2009.3760264477323}"
0-8-23,True,86.70527988584428,47083542.48921475,47511.98974313156,None,"{0: 2584.8351056862707, 8: 631.0232650997208, 23: 1922.7649825904048}"
0-8-24,False,0,0,55314.37358744936,Time_Window_Violation,
0-8-25,False,0,0,53859.044354784695,Time_Window_Violation,
0-8-26,True,98.10066216490983,47037032.02955285,52306.934887966956,None,"{0: 2533.195165180829, 8: 631.02326142345, 26: 1734.6953107812508}"
0-8-27,False,0,0,57159.72524435983,Time_Window_Violation,
0-8-28,True,128.7558810841851,46769402.84736914,55680.248664223385,None,"{0: 2373.8402605813044, 8: 631.0232769621604, 28: 1467.4383923045082}"
0-8-29,False,0,0,63566.61439899054,Time_Window_Violation,
0-8-30,True,76.81168237094002,46299339.98320143,60929.901715537664,None,"{0: 2321.027489730885, 8: 631.0232600594443, 30: 1247.1989079926864}"
0-8-31,False,0,0,94929.95995553647,Time_Window_Violation,
0-8-32,False,0,0,89331.52662440529,Time_Window_Violation,
0-8-33,False,0,0,92673.44856212166,Time_Window_Violation,
0-8-34,True,98.98404051221269,46388004.47141513,88301.15610054972,None,"{0: 2966.663770421432, 8: 631.0232600831661, 34: 1858.425364653965}"
0-8-35,False,0,0,102858.68336390652,Time_Window_Violation,
0-8-36,True,96.5131072780612,46336858.16412513,93690.48005783974,None,"{0: 2952.8615575515223, 8: 631.0232623154374, 36: 1771.8143260042782}"
0-8-37,False,0,0,103011.55268901735,Time_Window_Violation,
0-8-38,False,0,0,106543.52141727522,Time_Window_Violation,
0-8-39,True,98.98404058378239,47134270.80112762,102840.52364679321,None,"{0: 2600.663925331238, 8: 631.0232598621888, 39: 1403.098780099938}"
0-8-40,False,0,0,76844.53550945497,Time_Window_Violation,
0-8-41,False,0,0,72917.09570492111,Time_Window_Violation,
0-8-42,False,0,0,73769.54188287529,Time_Window_Violation,
0-8-43,False,0,0,68040.35417007895,Time_Window_Violation,
0-8-44,False,0,0,78122.19762815554,Time_Window_Violation,
0-8-45,True,95.34560625663644,46023846.99507383,79304.42572916794,None,"{0: 2498.479023488725, 8: 631.0232692936067, 45: 1484.7605994982086}"
0-8-46,True,162.6582306193019,46094028.93824688,75580.20838742038,None,"{0: 2205.625385168986, 8: 631.0232771599467, 46: 1259.5719067949844}"
0-8-47,True,74.23803047598187,47396395.19549725,70094.38034629409,None,"{0: 3041.874882059567, 8: 631.0232596551484, 47: 2608.229472803265}"
0-8-48,True,74.23803039847161,46039871.10130949,80728.34326443303,None,"{0: 2599.580549909383, 8: 631.0232598910633, 48: 1563.947844168006}"
0-8-49,True,87.58414319076718,47518383.5757853,71802.02228770671,None,"{0: 3045.7509266696975, 8: 631.0232670422942, 49: 2637.9246694650355}"
0-8-50,True,74.23803046440065,46751717.60909751,78861.61070027814,None,"{0: 2921.9693925761458, 8: 631.023259690704, 50: 2016.7998396817843}"
0-9-1,True,73.51957107425841,47578772.37474048,46061.4028237917,None,"{0: 3017.2780927459526, 9: 1321.4369668576098, 1: 2392.9391736076204}"
0-9-2,True,147.7945585787213,47569571.62808249,47715.279370330085,None,"{0: 2928.059916236142, 9: 1321.436952681535, 2: 2152.9028836838684}"
0-9-3,False,0,0,41881.120988331255,Time_Window_Violation,
0-9-4,True,49.492020197346335,47415911.102681935,42682.65747351619,None,"{0: 2642.090004319388, 9: 1321.4369444072415, 4: 1799.034941973442}"
0-9-5,False,0,0,41635.62143009619,Time_Window_Violation,
0-9-6,True,114.85441941837388,47433180.76407491,41335.81921974157,None,"{0: 2617.922263620556, 9: 1321.4369513234014, 6: 1737.1699113197449}"
0-9-7,False,0,0,40571.88719724136,Time_Window_Violation,
0-9-8,False,0,0,40210.521518516616,Time_Window_Violation,
0-9-10,False,0,0,41862.805856481995,Time_Window_Violation,
0-9-11,False,0,0,42908.91160679866,Time_Window_Violation,
0-9-12,True,78.54400610507088,47065417.11294484,78028.05001284053,None,"{0: 2965.028360662578, 9: 1321.436948754435, 12: 1784.1873172512285}"
0-9-13,False,0,0,67668.64945798072,Time_Window_Violation,
0-9-14,False,0,0,81388.80075001196,Time_Window_Violation,
0-9-15,False,0,0,76746.52427885568,Time_Window_Violation,
0-9-16,False,0,0,83841.78901145449,Time_Window_Violation,
0-9-17,False,0,0,74016.93098102351,Time_Window_Violation,
0-9-18,False,0,0,78992.2948934488,Time_Window_Violation,
0-9-19,False,0,0,84230.87202974394,Time_Window_Violation,
0-9-20,False,0,0,51640.410470779796,Time_Window_Violation,
0-9-21,True,74.23803049009109,47471492.45578886,49995.50587301956,None,"{0: 2742.2274171482327, 9: 1321.436943658642, 21: 2261.785330218042}"
0-9-22,True,74.23803048199409,46966896.64185077,52856.53658481222,None,"{0: 2638.0903529804045, 9: 1321.4369437105167, 22: 2009.376026395541}"
0-9-23,True,61.95927112979527,47023159.81926486,51127.50761956173,None,"{0: 2585.8189106995433, 9: 1321.4369460005835, 23: 1922.7649888947615}"
0-9-24,False,0,0,58953.4721259949,Time_Window_Violation,
0-9-25,False,0,0,57436.10050383786,Time_Window_Violation,
0-9-26,True,73.35464807163727,46571047.07581441,55760.572784362885,None,"{0: 2485.0188055977087, 9: 1321.4369726124987, 26: 1734.6952947301752}"
0-9-27,False,0,0,60647.74303858543,Time_Window_Violation,
0-9-28,False,0,0,59032.999824507555,Time_Window_Violation,
0-9-29,False,0,0,67006.9993363892,Time_Window_Violation,
0-9-30,False,0,0,64146.02839805004,Time_Window_Violation,
0-9-31,False,0,0,98462.64056676856,Time_Window_Violation,
0-9-32,False,0,0,92759.09690129195,Time_Window_Violation,
0-9-33,False,0,0,96052.26734191505,Time_Window_Violation,
0-9-34,True,50.492451493555905,47955937.56898549,91539.26910317833,None,"{0: 2763.3722300792447, 9: 1321.436944796431, 34: 1961.6213481861985}"
0-9-35,False,0,0,106282.6706547841,Time_Window_Violation,
0-9-36,False,0,0,96855.57339053806,Time_Window_Violation,
0-9-37,False,0,0,106255.01470645869,Time_Window_Violation,
0-9-38,False,0,0,109745.68124605922,Time_Window_Violation,
0-9-39,False,0,0,105897.30164591115,Time_Window_Violation,
0-9-40,False,0,0,80827.62161059324,Time_Window_Violation,
0-9-41,False,0,0,76899.53003960302,Time_Window_Violation,
0-9-42,False,0,0,77740.49495154334,Time_Window_Violation,
0-9-43,False,0,0,72008.035658816,Time_Window_Violation,
0-9-44,False,0,0,82087.90730309316,Time_Window_Violation,
0-9-45,False,0,0,83252.58712598195,Time_Window_Violation,
0-9-46,False,0,0,79523.98720211098,Time_Window_Violation,
0-9-47,True,49.49202022731339,47372136.429132305,74030.1537615942,None,"{0: 3042.268942464442, 9: 1321.436944214549, 47: 2608.2294731173038}"
0-9-48,False,0,0,84654.6150777996,Time_Window_Violation,
0-9-49,True,62.83813482062733,47423344.22938463,75709.6734009429,None,"{0: 3047.7331791654124, 9: 1321.4369478879378, 49: 2637.9246805678995}"
0-9-50,True,49.49202031806432,47361288.88272956,82752.97743456709,None,"{0: 2729.1974525576456, 9: 1321.4369436306306, 50: 2016.799834911766}"
0-10-1,True,73.51957038829482,47680503.43887363,45642.63533369519,None,"{0: 2995.7152638786474, 10: 883.4325790691375, 1: 2392.939171701717}"
0-10-2,True,147.79455620479212,47603541.387072444,48148.91235659752,None,"{0: 2924.589814648249, 10: 883.4325771325458, 2: 2152.9028809738174}"
0-10-3,False,0,0,39887.57011083731,Time_Window_Violation,
0-10-4,True,49.49202031186633,47359243.97465418,42153.93477979557,None,"{0: 2654.250268944406, 10: 883.432563438658, 4: 1799.0349403778837}"
0-10-5,False,0,0,38966.86837652724,Time_Window_Violation,
0-10-6,True,114.85441858559346,47392932.94906309,41594.00650908551,None,"{0: 2629.899154930412, 10: 883.4325707851676, 6: 1737.1699092674655}"
0-10-7,False,0,0,37763.054614240216,Time_Window_Violation,
0-10-8,False,0,0,38479.37616597903,Time_Window_Violation,
0-10-9,True,49.49202018899581,47272003.87234555,41862.805856481995,None,"{0: 2345.5727648318098, 10: 883.4325638837736, 9: 1321.436944461895}"
0-10-11,True,49.49202032379162,47308672.70167147,39409.93731862871,None,"{0: 2123.5647481894366, 10: 883.4325633954428, 11: 1108.6212560071428}"
0-10-12,True,78.54400674762485,47077277.7446726,76312.83069714364,None,"{0: 2996.3121509492794, 10: 883.4325639738952, 12: 1784.187329966576}"
0-10-13,False,0,0,63380.28651658083,Time_Window_Violation,
0-10-14,True,49.4920203166954,46770565.436814845,79142.12078899174,None,"{0: 2838.5656037200674, 10: 883.4325634211339, 14: 1403.0987772032288}"
0-10-15,False,0,0,73336.85189756329,Time_Window_Violation,
0-10-16,True,172.90526738182461,46739286.774171494,81281.78022955338,None,"{0: 2675.8595723225044, 10: 883.4325891104179, 16: 1306.5893278076344}"
0-10-17,False,0,0,69300.09028660499,Time_Window_Violation,
0-10-18,False,0,0,74050.1058730289,Time_Window_Violation,
0-10-19,False,0,0,80227.41422524088,Time_Window_Violation,
0-10-20,False,0,0,43526.109228480425,Time_Window_Violation,
0-10-21,True,74.23803049201535,47523242.273943864,41827.162388744284,None,"{0: 2733.6825229765095, 10: 883.4325634244444, 21: 2261.7853302125523}"
0-10-22,True,74.23803047349315,47394590.83989145,44581.05551733518,None,"{0: 2609.0782975376087, 10: 883.4325634916383, 22: 2009.3760264110933}"
0-10-23,True,61.95927090799971,47404449.70092942,42801.45942464551,None,"{0: 2566.5624076866857, 10: 883.4325655585106, 23: 1922.7649879039834}"
0-10-24,False,0,0,50631.01687835342,Time_Window_Violation,
0-10-25,False,0,0,49100.45109874702,Time_Window_Violation,
0-10-26,True,73.35464940540696,47316265.061625436,47440.51166240062,None,"{0: 2516.4022900575355, 10: 883.432574955588, 26: 1734.6953002055525}"
0-10-27,False,0,0,52319.38629744967,Time_Window_Violation,
0-10-28,True,104.00987444068579,46994572.93059823,50761.920357009265,None,"{0: 2378.054998382885, 10: 883.4325711779494, 28: 1467.4383992016215}"
0-10-29,False,0,0,58694.76681370152,Time_Window_Violation,
0-10-30,True,52.06567207378612,46283176.817191236,55979.6579800668,None,"{0: 2273.291124907614, 10: 883.4325644006303, 30: 1247.1989047956545}"
0-10-31,False,0,0,90128.68978021681,Time_Window_Violation,
0-10-32,False,0,0,84455.20880966686,Time_Window_Violation,
0-10-33,False,0,0,87772.49347070325,Time_Window_Violation,
0-10-34,True,74.23803041230042,46635905.463336214,83356.58684861765,None,"{0: 2954.941022685908, 10: 883.4325637138841, 34: 1858.4253644876976}"
0-10-35,False,0,0,97981.22936380573,Time_Window_Violation,
0-10-36,True,71.76709704057225,46640283.406674206,88738.0605207687,None,"{0: 2924.287755889229, 10: 883.4325668623937, 36: 1771.814325833712}"
0-10-37,False,0,0,98068.72309821722,Time_Window_Violation,
0-10-38,False,0,0,101594.5695836001,Time_Window_Violation,
0-10-39,False,0,0,97891.00661965006,Time_Window_Violation,
0-10-40,False,0,0,73378.58274232852,Time_Window_Violation,
0-10-41,False,0,0,69444.59630650963,Time_Window_Violation,
0-10-42,False,0,0,70135.03526192099,Time_Window_Violation,
0-10-43,False,0,0,64380.44910550519,Time_Window_Violation,
0-10-44,False,0,0,74428.49757915511,Time_Window_Violation,
0-10-45,True,70.59959844136382,46500116.27718413,75469.2980800106,None,"{0: 2369.1692273188764, 10: 883.4325663467505, 45: 1484.7606076661982}"
0-10-46,False,0,0,71719.99545109337,Time_Window_Violation,
0-10-47,True,49.49202017987318,47547758.143439636,66191.44792777533,None,"{0: 3041.820110647071, 10: 883.4325639169574, 47: 2608.2294733236386}"
0-10-48,True,49.49202032739072,46523046.068399996,76761.10383540591,None,"{0: 2510.774390205377, 10: 883.4325633822374, 48: 1563.9478433357792}"
0-10-49,True,62.8381344995158,47610584.89508546,67752.92449068016,None,"{0: 3047.9014896356857, 10: 883.4325669605216, 49: 2637.9246785923533}"
0-10-50,True,49.492020327159196,46865652.95202546,74737.5739063609,None,"{0: 2912.491156026208, 10: 883.4325633833852, 50: 2016.799833418342}"
0-11-1,True,73.51957390500962,47587740.39680257,48378.30001777879,None,"{0: 2998.3675553288454, 11: 1108.6212591609335, 1: 2392.9391816712696}"
0-11-2,True,147.79455728109303,47539889.69659771,50312.28645359769,None,"{0: 2922.3423127773176, 11: 1108.621266601146, 2: 2152.9028822026085}"
0-11-3,False,0,0,43387.1713068495,Time_Window_Violation,
0-11-4,True,49.49202018538904,47376227.52727502,44828.72079252881,None,"{0: 2649.467671340959, 11: 1108.6212565476997, 4: 1799.034942141269}"
0-11-5,False,0,0,42841.886403108605,Time_Window_Violation,
0-11-6,True,114.85441797141371,47412872.9317163,43646.882704388496,None,"{0: 2623.9061198171285, 11: 1108.6212663575386, 6: 1737.1699077464918}"
0-11-7,False,0,0,41477.8345992338,Time_Window_Violation,
0-11-8,False,0,0,40919.93064083171,Time_Window_Violation,
0-11-9,True,49.4920202416879,47300103.300487444,42908.91160679866,None,"{0: 2339.52031370848, 11: 1108.6212563281615, 9: 1321.4369441219171}"
0-11-10,False,0,0,39409.93731862871,Time_Window_Violation,
0-11-12,True,78.54400646529626,47012687.81195843,76593.71049782124,None,"{0: 2993.856755246442, 11: 1108.6212577393394, 12: 1784.1873243993548}"
0-11-13,False,0,0,64770.547369163585,Time_Window_Violation,
0-11-14,True,45.80473050626267,46962635.2788582,79619.74814078567,None,"{0: 2747.887889506069, 11: 1108.621256486029, 14: 1446.5807369666568}"
0-11-15,False,0,0,74303.47069676666,Time_Window_Violation,
0-11-16,False,0,0,81889.88364534255,Time_Window_Violation,
0-11-17,False,0,0,70976.29069240188,Time_Window_Violation,
0-11-18,False,0,0,75882.83478153698,Time_Window_Violation,
0-11-19,False,0,0,81523.55550494842,Time_Window_Violation,
0-11-20,False,0,0,49293.765408777,Time_Window_Violation,
0-11-21,True,74.23803041862504,47501605.114720844,47564.96687824342,None,"{0: 2729.7671180921297, 11: 1108.6212563250697, 21: 2261.7853304228156}"
0-11-22,True,74.23803050112724,47348632.90050739,50197.184075835175,None,"{0: 2612.6039608370334, 11: 1108.6212560028625, 22: 2009.3760263604206}"
0-11-23,True,61.95927091825769,47385420.59400279,48299.35854688703,None,"{0: 2568.0288207225126, 11: 1108.6212582957455, 23: 1922.7649879485261}"
0-11-24,False,0,0,56117.793257972386,Time_Window_Violation,
0-11-25,False,0,0,54502.71157812608,Time_Window_Violation,
0-11-26,True,73.35465201531417,47070968.007995516,52662.92153931565,None,"{0: 2528.8913733401014, 11: 1108.6212582500955, 26: 1734.6953108853725}"
0-11-27,False,0,0,57572.777519697,Time_Window_Violation,
0-11-28,True,104.00987345309792,46512802.840382956,55806.016765643624,None,"{0: 2344.3889621087183, 11: 1108.6212682577745, 28: 1467.4383972773142}"
0-11-29,False,0,0,63854.31957820891,Time_Window_Violation,
0-11-30,False,0,0,60780.695361160004,Time_Window_Violation,
0-11-31,False,0,0,95389.79805890372,Time_Window_Violation,
0-11-32,False,0,0,89558.03874422557,Time_Window_Violation,
0-11-33,False,0,0,92796.21744518683,Time_Window_Violation,
0-11-34,True,74.23803037018172,46943150.00530329,88159.93592216868,None,"{0: 2882.2134572057316, 11: 1108.6212565136132, 34: 1858.4253645798308}"
0-11-35,False,0,0,103068.88442872657,Time_Window_Violation,
0-11-36,True,71.76709560369798,47553672.67994171,93420.96718831296,None,"{0: 2759.0480598221175, 11: 1108.6212653665016, 36: 1771.8143217711208}"
0-11-37,False,0,0,102872.4133861431,Time_Window_Violation,
0-11-38,False,0,0,106331.21167001914,Time_Window_Violation,
0-11-39,False,0,0,102396.36179372715,Time_Window_Violation,
0-11-40,False,0,0,79262.4108324768,Time_Window_Violation,
0-11-41,False,0,0,75328.42439665791,Time_Window_Violation,
0-11-42,False,0,0,76014.10524751428,Time_Window_Violation,
0-11-43,False,0,0,70258.60079348815,Time_Window_Violation,
0-11-44,False,0,0,80302.7563641424,Time_Window_Violation,
0-11-45,False,0,0,81326.7689820614,Time_Window_Violation,
0-11-46,False,0,0,77574.45239155144,Time_Window_Violation,
0-11-47,True,49.49202030089714,47570286.975892924,72040.3196365876,None,"{0: 3040.7422387386086, 11: 1108.6212560965348, 47: 2608.2294727983353}"
0-11-48,False,0,0,82593.9157960876,Time_Window_Violation,
0-11-49,True,62.83813398835122,47546270.61986442,73569.36533210661,None,"{0: 3048.19324416521, 11: 1108.6212617356837, 49: 2637.9246753445545}"
